SKU,Product Name,French Description,Category,"French Category Name
",num_of_inv,Line,Color,Size,Volume,Product UPC,MSRP,MAP,NET Price,List Price,Brand Code,Brand Discount Y/N,Brand Discount,Attention: Net Price Change,Attention: New Catalog SKU
V230.86.1,QUICK DRY ENAMEL -TINT WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,12,0V230,86,001,quart,090548231431,,,$35.78,$43.96,CRT,Y,-18%,N,N
V230.87.1,QUICK DRY ENAMEL -DEEP BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,17,0V230,87,001,quart,090548231448,,,$33.27,$40.88,CRT,Y,-18%,N,N
V230.88.1,QUICK DRY ENAMEL -CLEAR BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,25,0V230,88,001,quart,090548231455,,,$32.47,$39.90,CRT,Y,-18%,N,N
V260.01.1,ELECTROSTATIC ALK ENAM -WH,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,12,0V260,01,001,quart,090548242741,,,$45.85,$56.34,CRT,Y,-18%,N,N
V260.86.1,ELECTROSTATIC ALK ENAM -TINT W,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,32,0V260,86,001,quart,090548242758,,,$42.53,$52.26,CRT,Y,-18%,N,N
V260.87.1,ELECTROSTATIC ALK ENAM - DP BA,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,44,0V260,87,001,quart,090548242765,,,$32.58,$40.04,CRT,Y,-18%,N,N
V260.88.1,ELECTROSTATIC ALK ENAM - CL BA,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,30,0V260,88,001,quart,090548242772,,,$19.33,$23.76,CRT,Y,-18%,N,N
V264.78.1,SILICONE ALK HI HT -ALUMINUM 1,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,7,0V264,78,001,quart,090548243281,,,$89.63,$110.13,CRT,Y,-18%,N,N
V300.00.1,QD ACRYLIC DTM SP -CLEAR,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,13,0V300,00,001,quart,090548238126,,,$42.20,$51.85,CRT,Y,-18%,N,N
V300.01.1,QD ACRYLIC DTM SP -WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,6,0V300,01,001,quart,090548231646,,,$42.20,$51.85,CRT,Y,-18%,N,N
V300.01.5,QD ACRYLIC DTM SP -WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,42,0V300,01,005,,090548236320,,,$207.89,$255.44,CRT,Y,-18%,N,N
V300.10.1,QD ACRYLIC DTM SP -SFTY YELLO,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,25,0V300,10,001,quart,090548231653,,,$48.03,$59.01,CRT,Y,-18%,N,N
V300.20.1,QD ACRYLIC DTM SP -SFTY RED,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,39,0V300,20,001,quart,090548231660,,,$48.03,$59.01,CRT,Y,-18%,N,N
V300.30.1,QD ACRYLIC DTM SP -SFTY BLUE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,17,0V300,30,001,quart,090548231677,,,$46.46,$57.09,CRT,Y,-18%,N,N
V300.40.1,QD ACRYLIC DTM SP -SFTY GREEN,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,15,0V300,40,001,quart,090548231684,,,$46.46,$57.09,CRT,Y,-18%,N,N
V300.62.1,QD ACRYLIC DTM SP -BRONZETONE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,39,0V300,62,001,quart,090548231691,,,$42.20,$51.85,CRT,Y,-18%,N,N
V300.71.1,QD ACRYLIC DTM SP -LIGHT GRAY,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,16,0V300,71,001,quart,090548231707,,,$42.20,$51.85,CRT,Y,-18%,N,N
V300.75.1,QD ACRYLIC DTM SP -BATTL GRAY,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,10,0V300,75,001,quart,090548231714,,,$42.20,$51.85,CRT,Y,-18%,N,N
V300.80.1,QD ACRYLIC DTM SP -BLACK,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,24,0V300,80,001,quart,090548231721,,,$40.25,$49.45,CRT,Y,-18%,N,N
V300.81.1,QD ACRYLIC DTM SP -FLAT BLACK,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,39,0V300,81,001,quart,090548238324,,,$40.25,$49.45,CRT,Y,-18%,N,N
V300.85.1,QD ACRYLIC DTM SP -PASTEL BSE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,21,0V300,85,001,quart,090548231738,,,$42.20,$51.85,CRT,Y,-18%,N,N
V300.85.5,QD ACRYLIC DTM SP -PASTEL BSE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,35,0V300,85,005,,090548236337,,,$207.89,$255.44,CRT,Y,-18%,N,N
V300.86.1,QD ACRYLIC DTM SP -TINT BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,11,0V300,86,001,quart,090548231745,,,$40.25,$49.45,CRT,Y,-18%,N,N
V300.86.5,QD ACRYLIC DTM SP -TINT BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,33,0V300,86,005,,090548236344,,,$197.97,$243.26,CRT,Y,-18%,N,N
V300.87.1,QD ACRYLIC DTM SP -DEEP BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,5,0V300,87,001,quart,090548231752,,,$37.79,$46.44,CRT,Y,-18%,N,N
V300.87.5,QD ACRYLIC DTM SP -DEEP BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,15,0V300,87,005,,090548236351,,,$185.80,$228.29,CRT,Y,-18%,N,N
V300.88.1,QD ACRYLIC DTM SP -CLEAR BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,29,0V300,88,001,quart,090548231769,,,$35.82,$44.01,CRT,Y,-18%,N,N
V300.88.5,QD ACRYLIC DTM SP -CLEAR BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,45,0V300,88,005,,090548236368,,,$175.89,$216.12,CRT,Y,-18%,N,N
V330.01.1,ACRYLIC GLOSS DTM -WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,41,0V330,01,001,quart,090548231776,,,$38.19,$46.93,CRT,Y,-18%,N,N
V330.01.5,ACRYLIC GLOSS DTM -WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,40,0V330,01,005,,090548236375,,,$187.99,$230.99,CRT,Y,-18%,N,N
V330.10.1,ACRYLIC GLOSS DTM -SFTY YELLO,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,36,0V330,10,001,quart,090548231783,,,$44.10,$54.18,CRT,Y,-18%,N,N
V330.20.1,ACRYLIC GLOSS DTM -SFTY RED,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,38,0V330,20,001,quart,090548231790,,,$44.10,$54.18,CRT,Y,-18%,N,N
V330.30.1,ACRYLIC GLOSS DTM -SFTY BLUE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,21,0V330,30,001,quart,090548231806,,,$43.67,$53.66,CRT,Y,-18%,N,N
V330.62.1,ACRYLIC GLOSS DTM -BRONZETONE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,34,0V330,62,001,quart,090548231820,,,$43.67,$53.66,CRT,Y,-18%,N,N
V330.80.1,ACRYLIC GLOSS DTM -BLACK,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,8,0V330,80,001,quart,090548231851,,,$38.19,$46.93,CRT,Y,-18%,N,N
V330.85.1,ACRYLIC GLOSS DTM -PASTEL BSE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,14,0V330,85,001,quart,090548231868,,,$36.78,$45.20,CRT,Y,-18%,N,N
V330.86.1,ACRYLIC GLOSS DTM -TINT BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,7,0V330,86,001,quart,090548231875,,,$35.37,$43.46,CRT,Y,-18%,N,N
V330.87.1,ACRYLIC GLOSS DTM -DEEP BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,19,0V330,87,001,quart,090548231882,,,$31.83,$39.11,CRT,Y,-18%,N,N
V330.88.1,ACRYLIC GLOSS DTM -CLEAR BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,35,0V330,88,001,quart,090548231899,,,$26.85,$32.99,CRT,Y,-18%,N,N
V331.01.1,ACRYLIC S-G DTM -WHITE,ACRYLIQUE SEMI-LUSTRE DSM-BLAN,MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,9,0V331,01,001,quart,090548238539,,,$38.19,$46.93,CRT,Y,-18%,N,N
V331.01.5,ACRYLIC S-G DTM -WHITE,ACRYLIQUE SEMI-LUSTRE DSM-BLAN,MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,11,0V331,01,005,,090548236429,,,$187.99,$230.99,CRT,Y,-18%,N,N
V331.85.1,ACRYLIC S-G DTM -PASTEL BSE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,17,0V331,85,001,quart,090548233336,,,$36.78,$45.20,CRT,Y,-18%,N,N
V331.85.5,ACRYLIC S-G DTM -PASTEL BSE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,17,0V331,85,005,,090548236436,,,$182.19,$223.87,CRT,Y,-18%,N,N
V331.86.1,ACRYLIC S-G DTM -TINT BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,31,0V331,86,001,quart,090548233343,,,$35.37,$43.46,CRT,Y,-18%,N,N
V331.86.5,ACRYLIC S-G DTM -TINT BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,9,0V331,86,005,,090548236443,,,$175.12,$215.17,CRT,Y,-18%,N,N
V331.87.1,ACRYLIC S-G DTM -DEEP BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,31,0V331,87,001,quart,090548233350,,,$32.53,$39.97,CRT,Y,-18%,N,N
V331.87.5,ACRYLIC S-G DTM -DEEP BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,24,0V331,87,005,,090548236450,,,$160.93,$197.74,CRT,Y,-18%,N,N
V331.88.1,ACRYLIC S-G DTM -CLEAR BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,35,0V331,88,001,quart,090548233367,,,$26.85,$32.99,CRT,Y,-18%,N,N
V331.88.5,ACRYLIC S-G DTM -CLEAR BASE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,21,0V331,88,005,,090548236467,,,$132.55,$162.86,CRT,Y,-18%,N,N
V341.01.1,PRE-CAT WB EPOXY SG-WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,35,0V341,01,001,quart,090548238393,,,$38.61,$47.44,CRT,Y,-18%,N,N
V341.01.5,PRE-CAT WB EPOXY SG-WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,31,0V341,01,005,,090548238881,,,$191.05,$234.74,CRT,Y,-18%,N,N
V341.1X.1,PRE-CAT WB EPOXY SG-BASE 1,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,29,0V341,1X,001,quart,023906745523,,,$38.61,$47.44,CRT,Y,-18%,N,N
V341.1X.5,PRE-CAT WB EPOXY SG-BASE 1,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,12,0V341,1X,005,,023906745530,,,$191.05,$234.74,CRT,Y,-18%,N,N
V341.2X.1,PRE-CAT WB EPOXY SG-BASE 2,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,17,0V341,2X,001,quart,023906745547,,,$37.79,$46.44,CRT,Y,-18%,N,N
V341.3X.1,PRE-CAT WB EPOXY SG-BASE 3,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,15,0V341,3X,001,quart,023906745554,,,$35.50,$43.62,CRT,Y,-18%,N,N
V341.4X.1,PRE-CAT WB EPOXY SG-BASE 4,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,40,0V341,4X,001,quart,023906745561,,,$33.56,$41.23,CRT,Y,-18%,N,N
V342.01.1,PRE CAT EPXY EGGSH-WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,9,0V342,01,001,quart,090548242673,,,$38.61,$47.44,CRT,Y,-18%,N,N
V342.01.5,PRE CAT EPXY EGGSH -WHITE,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,20,0V342,01,005,,090548242680,,,$191.05,$234.74,CRT,Y,-18%,N,N
V342.1X.1,PRE-CAT WB EPOXY EG-BASE 1,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,5,0V342,1X,001,quart,023906745578,,,$38.61,$47.44,CRT,Y,-18%,N,N
V342.1X.5,PRE-CAT WB EPOXY EG-BASE 1,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,16,0V342,1X,005,,023906745585,,,$191.05,$234.74,CRT,Y,-18%,N,N
V342.2X.1,PRE-CAT WB EPOXY EG-BASE 2,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,32,0V342,2X,001,quart,023906745592,,,$37.79,$46.44,CRT,Y,-18%,N,N
V342.3X.1,PRE-CAT WB EPOXY EG-BASE 3,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,23,0V342,3X,001,quart,023906745608,,,$35.50,$43.62,CRT,Y,-18%,N,N
V342.4X.1,PRE CAT WB EPOXY EG-BASE 4,{N/A},MAINTANENCE & EQUIP ENAMELS,EMAILS POUR L ENTRETIEN ET LE MATERIEL,12,0V342,4X,001,quart,023906745615,,,$33.56,$41.23,CRT,Y,-18%,N,N
V390.01.1,COROTECH COMM WB GL -WHITE,{N/A},COMMAND,COMMANDE,9,0V390,01,001,quart,023906756802,,,$44.78,$55.03,CRT,Y,-18%,N,N
V390.01.5,COROTECH COMM WB GL-WHITE,{N/A},COMMAND,COMMANDE,14,0V390,01,005,,023906819774,,,$220.36,$270.77,CRT,Y,-18%,N,N
V390.10.1,COROTECH COMM WB GL -SFTY YEL,{N/A},COMMAND,COMMANDE,34,0V390,10,001,quart,023906754365,,,$44.78,$55.03,CRT,Y,-18%,N,N
V390.1X.1,COROTECH COMM WB GL -BASE 1,{N/A},COMMAND,COMMANDE,6,0V390,1X,001,quart,023906754327,,,$43.33,$53.25,CRT,Y,-18%,N,N
V390.1X.5,COROTECH COMM WB GL -BASE 1,{N/A},COMMAND,COMMANDE,45,0V390,1X,005,,023906764074,,,$213.24,$262.01,CRT,Y,-18%,N,N
V390.20.1,COROTECH COMM WB GL -RED,{N/A},COMMAND,COMMANDE,35,0V390,20,001,quart,023906756826,,,$44.78,$55.03,CRT,Y,-18%,N,N
V390.2X.1,COROTECH COMM WB GL -BASE 2,{N/A},COMMAND,COMMANDE,26,0V390,2X,001,quart,023906754334,,,$41.89,$51.47,CRT,Y,-18%,N,N
V390.2X.5,COROTECH COMM WB GL -BASE 2,{N/A},COMMAND,COMMANDE,27,0V390,2X,005,,023906775506,,,$206.11,$253.26,CRT,Y,-18%,N,N
V390.3X.1,COROTECH COMM WB GL -BASE 3,{N/A},COMMAND,COMMANDE,41,0V390,3X,001,quart,023906754341,,,$37.55,$46.13,CRT,Y,-18%,N,N
V390.3X.5,COROTECH COMM WB GL -BASE 3,{N/A},COMMAND,COMMANDE,34,0V390,2X,005,,023906775520,,,$184.74,$227.00,CRT,Y,-18%,N,N
V390.4X.1,COROTECH COMM WB GL -BASE 4,{N/A},COMMAND,COMMANDE,42,0V390,4X,001,quart,023906754358,,,$36.10,$44.35,CRT,Y,-18%,N,N
V390.4X.5,COROTECH COMM WB GL -BASE 4,{N/A},COMMAND,COMMANDE,24,0V390,4X,005,,023906775544,,,$177.59,$218.21,CRT,Y,-18%,N,N
V390.80.1,COROTECH COMM WB GL -BLACK,{N/A},COMMAND,COMMANDE,14,0V390,80,001,quart,023906756819,,,$44.78,$55.03,CRT,Y,-18%,N,N
V392.01.1,COROTECH COMM WB ST -WHITE,{N/A},COMMAND,COMMANDE,40,0V392,01,001,quart,023906756789,,,$44.78,$55.03,CRT,Y,-18%,N,N
V392.01.5,COROTECH COMM WB ST-WHITE,{N/A},COMMAND,COMMANDE,14,0V392,01,005,,023906819798,,,$220.36,$270.77,CRT,Y,-18%,N,N
V392.1X.1,COROTECH COMM WB ST -BASE 1,{N/A},COMMAND,COMMANDE,32,0V392,1X,001,quart,023906753962,,,$43.33,$53.25,CRT,Y,-18%,N,N
V392.1X.5,COROTECH COMM WB ST -BASE 1,{N/A},COMMAND,COMMANDE,33,0V392,1X,005,,023906764098,,,$213.24,$262.01,CRT,Y,-18%,N,N
V392.2X.1,COROTECH COMM WB ST -BASE 2,{N/A},COMMAND,COMMANDE,30,0V392,2X,001,quart,023906753979,,,$41.89,$51.47,CRT,Y,-18%,N,N
V392.2X.5,COROTECH COMM WB ST -BASE 2,{N/A},COMMAND,COMMANDE,20,0V392,2X,005,,023906775568,,,$206.11,$253.26,CRT,Y,-18%,N,N
V392.3X.1,COROTECH COMM WB ST -BASE 3,{N/A},COMMAND,COMMANDE,12,0V392,3X,001,quart,023906753986,,,$37.55,$46.13,CRT,Y,-18%,N,N
V392.3X.5,COROTECH COMM WB ST -BASE 3,{N/A},COMMAND,COMMANDE,10,0V392,3X,005,,023906775582,,,$184.74,$227.00,CRT,Y,-18%,N,N
V392.4X.1,COROTECH COMM WB ST -BASE 4,{N/A},COMMAND,COMMANDE,13,0V392,4X,001,quart,023906753993,,,$36.10,$44.35,CRT,Y,-18%,N,N
V392.4X.5,COROTECH COMM WB ST -BASE 4,{N/A},COMMAND,COMMANDE,14,0V392,4X,005,,023906775605,,,$177.59,$218.21,CRT,Y,-18%,N,N
V392.62.1,COROTECH COMM WB ST -BRONZE,{N/A},COMMAND,COMMANDE,36,0V392,62,001,quart,023906756796,,,$44.78,$55.03,CRT,Y,-18%,N,N
V392.80.1,COROTECH COMM WB ST -BLACK,{N/A},COMMAND,COMMANDE,43,0V392,80,001,quart,023906754006,,,$44.78,$55.03,CRT,Y,-18%,N,N
V392.80.5,COROTECH COMM WB ST -BLACK,{N/A},COMMAND,COMMANDE,9,0V392,80,005,,023906764111,,,$220.34,$270.74,CRT,Y,-18%,N,N
V400.00.1,POLYAMIDE EPOXY GL -CLEAR,{N/A},EPOXY CTECH,EPOXYS COROTECH,23,0V400,00,001,quart,090548236504,,,$48.81,$59.97,CRT,Y,-18%,N,N
V400.10.1,POLYAMIDE EPOXY GL -SFTY YELLO,{N/A},EPOXY CTECH,EPOXYS COROTECH,10,0V400,10,001,quart,090548230663,,,$74.45,$91.47,CRT,Y,-18%,N,N
V400.20.1,POLYAMIDE EPOXY GL -SFTY RED,{N/A},EPOXY CTECH,EPOXYS COROTECH,25,0V400,20,001,quart,090548230670,,,$67.99,$83.54,CRT,Y,-18%,N,N
V400.70.1,POLYAMIDE EPOXY GL -SILVER GRY,{N/A},EPOXY CTECH,EPOXYS COROTECH,25,0V400,70,001,quart,090548230687,,,$47.91,$58.86,CRT,Y,-18%,N,N
V400.75.1,POLYAMIDE EPOXY GL -BATTLE GRY,{N/A},EPOXY CTECH,EPOXYS COROTECH,16,0V400,75,001,quart,090548230694,,,$47.91,$58.86,CRT,Y,-18%,N,N
V400.80.1,POLYAMIDE EPOXY GL -BLACK,{N/A},EPOXY CTECH,EPOXYS COROTECH,39,0V400,80,001,quart,090548230700,,,$47.91,$58.86,CRT,Y,-18%,N,N
V400.86.1,POLYAMIDE EPOXY GL -TINT WHITE,{N/A},EPOXY CTECH,EPOXYS COROTECH,44,0V400,86,001,quart,090548230717,,,$51.73,$63.56,CRT,Y,-18%,N,N
V400.87.1,POLYAMIDE EPOXY GL -DEEP BASE,{N/A},EPOXY CTECH,EPOXYS COROTECH,9,0V400,87,001,quart,090548230724,,,$32.21,$39.57,CRT,Y,-18%,N,N
V400.88.1,POLYAMIDE EPOXY GL -CLEAR BASE,{N/A},EPOXY CTECH,EPOXYS COROTECH,17,0V400,88,001,quart,090548230731,,,$25.71,$31.59,CRT,Y,-18%,N,N
V400.90.1,POLYAMIDE EPOXY GL -GLOSS CAT,{N/A},EPOXY CTECH,EPOXYS COROTECH,35,0V400,90,001,quart,090548230748,,,$53.41,$65.62,CRT,Y,-18%,N,N
V400.91.1,POLYAMIDE EPOXY GL -SEMI CATAL,{N/A},EPOXY CTECH,EPOXYS COROTECH,40,0V400,91,001,quart,090548230755,,,$43.53,$53.49,CRT,Y,-18%,N,N
V400.92.1,POLYAMIDE EPOXY GL -HG CATALYS,{N/A},EPOXY CTECH,EPOXYS COROTECH,18,0V400,92,001,quart,090548233374,,,$64.99,$79.85,CRT,Y,-18%,N,N
V410.00.1,FAST DRY POLY EPOXY-CLEAR,ÉPOXY POLY À SÉCHAGE RAPIDE-CLAIR,EPOXY CTECH,EPOXYS COROTECH,30,0V410,00,001,quart,023906747121,,,$62.56,$76.86,CRT,Y,-18%,N,N
V410.70.1,FAST DRY POLY EPOXY-SILVER GRA,ÉPOXY POLY À SÉCHAGE RAPIDE-GRS ARGENTÉ,EPOXY CTECH,EPOXYS COROTECH,17,0V410,70,001,quart,023906747138,,,$62.56,$76.86,CRT,Y,-18%,N,N
V410.75.1,FAST DRY POLY EPOXY-BSHIP GRAY,ÉPOXY POLY À SÉCHAGE RAPIDE-GRS CUIRSSÉ,EPOXY CTECH,EPOXYS COROTECH,13,0V410,75,001,quart,023906747145,,,$62.56,$76.86,CRT,Y,-18%,N,N
V410.80.1,FAST DRY POLY EPOXY-BLACK,ÉPOXY POLY À SÉCHAGE RAPIDE-NOIR,EPOXY CTECH,EPOXYS COROTECH,5,0V410,80,001,quart,023906747152,,,$62.56,$76.86,CRT,Y,-18%,N,N
V410.86.1,FAST DRY POLY EPOXY-TINT WHT,ÉPOXY POLY À SÉCHAGE RAPIDE-BLNC À TNTR,EPOXY CTECH,EPOXYS COROTECH,30,0V410,86,001,quart,023906747183,,,$62.56,$76.86,CRT,Y,-18%,N,N
V410.87.1,FAST DRY POLY EPOXY-DEEP BSE,ÉPOXY POLY À SÉCHAGE RAPIDE-BASE FONCÉE,EPOXY CTECH,EPOXYS COROTECH,26,0V410,87,001,quart,023906747190,,,$60.29,$74.08,CRT,Y,-18%,N,N
V410.88.1,FAST DRY POLY EPOXY-CLEAR BASE,ÉPOXY POLY À SÉCHAGE RAPIDE-BASE CLAIRE,EPOXY CTECH,EPOXYS COROTECH,41,0V410,88,001,quart,023906747206,,,$57.16,$70.23,CRT,Y,-18%,N,N
V410.90.1,FAST DRY POLY EPOXY-CATALYST,ÉPOX POLY SÉC RAP-CATALYSEUR,EPOXY CTECH,EPOXYS COROTECH,18,0V410,90,001,quart,090548230779,,,$42.29,$51.96,CRT,Y,-18%,N,N
V430.00.2,100% SOLIDS EPOXY -CLEAR,{N/A},EPOXY CTECH,EPOXYS COROTECH,34,0V430,00,002,,090548230786,,,$82.54,$101.42,CRT,Y,-18%,N,N
V430.00.5,100% SOLIDS EPOXY -CLEAR,{N/A},EPOXY CTECH,EPOXYS COROTECH,15,0V430,00,005,,090548238256,,,$204.70,$251.52,CRT,Y,-18%,N,N
V430.01.2,100% SOLIDS EPOXY -WHITE,{N/A},EPOXY CTECH,EPOXYS COROTECH,39,0V430,01,002,,090548230793,,,$88.28,$108.47,CRT,Y,-18%,N,N
V430.22.2,100% SOLIDS EPOXY -TERRA COTT,{N/A},EPOXY CTECH,EPOXYS COROTECH,14,0V430,22,002,,090548230809,,,$88.28,$108.47,CRT,Y,-18%,N,N
V430.52.2,100% SOLIDS EPOXY -SANDSTONE,{N/A},EPOXY CTECH,EPOXYS COROTECH,10,0V430,52,002,,090548230823,,,$88.28,$108.47,CRT,Y,-18%,N,N
V430.70.2,100% SOLIDS EPOXY -SILVER GRY,{N/A},EPOXY CTECH,EPOXYS COROTECH,22,0V430,70,002,,090548230816,,,$88.28,$108.47,CRT,Y,-18%,N,N
V430.70.5,100% SOLIDS EPOXY -SILVER GRY,{N/A},EPOXY CTECH,EPOXYS COROTECH,13,0V430,70,005,,090548238263,,,$243.11,$298.72,CRT,Y,-18%,N,N
V430.75.5,100% SOLIDS EPOXY -BSHIP GRAY,{N/A},EPOXY CTECH,EPOXYS COROTECH,19,0V430,75,005,,090548240242,,,$243.11,$298.72,CRT,Y,-18%,N,N
V430.90.1,100% SOLIDS EPOXY -CATALYST,{N/A},EPOXY CTECH,EPOXYS COROTECH,6,0V430,90,001,quart,090548230830,,,$54.34,$66.77,CRT,Y,-18%,N,N
V430.90.2,100% SOLIDS EPOXY -CATALYST,{N/A},EPOXY CTECH,EPOXYS COROTECH,13,0V430,90,002,,090548238270,,,$108.68,$133.54,CRT,Y,-18%,N,N
V440.00.1,WATERBORNE AMINE EP-CLEAR,{N/A},EPOXY CTECH,EPOXYS COROTECH,12,0V440,00,001,quart,090548230847,,,$53.92,$66.26,CRT,Y,-18%,N,N
